DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,DATA_SOURCE:Data Source,COUNTRY_NOTES:Country notes,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,3.954721422,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.150660815,5.055334604,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,3.74273641,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.916611441,4.959258914,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,3.551297787,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.695075213,4.887823784,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,3.371761715,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.479643903,4.865041961,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,3.225167976,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.294530383,4.829845335,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,3.089344114,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.12889362,4.816378199,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,2.96322043,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.982691126,4.818684272,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,5.183315995,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.427063713,6.104658556,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,4.880218403,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.102472669,5.830261368,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,4.594367335,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.796313019,5.593785407,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,4.329445032,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.50433137,5.402403982,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,4.077304077,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.238753776,5.244418993,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,3.864585278,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.988666545,5.13381268,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,3.671012854,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.754879749,5.086703283,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,3.479825126,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.533139314,5.056272923,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,3.33212405,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.35394188,5.040894532,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,3.184421864,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.185245538,5.019226496,A: Normal value
UNICEF:CME(1.0): Child Mortality,EGY: Egypt,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,3.053568655,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.035786546,5.023966032,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,16.71247912,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,13.44171956,20.67832781,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,15.77797184,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,12.11078369,20.29072578,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,14.88184319,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,10.86060954,20.07534251,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,14.05740843,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,9.734045717,19.90896891,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,13.26703875,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,8.725270785,19.85878161,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,12.50610114,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,7.766934871,19.78582473,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,11.87817879,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,6.935615537,19.93408426,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,11.23527944,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,6.238874909,19.93332015,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,10.63016555,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.627443007,20.02137623,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,10.03654169,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.147097368,20.09147245,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,9.473839515,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.690356895,20.03517518,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,18.61340675,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,14.73118448,23.26103213,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,17.6111697,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,13.36519076,22.99773495,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,16.73665086,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,11.9915089,22.96787782,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,15.88862709,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,10.78636657,23.01934931,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,15.07476693,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,9.666645915,23.19651089,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,14.35788916,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,8.715959155,23.29535888,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,13.59343912,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,7.755505493,23.45902675,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,12.94620334,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,6.96940094,23.7852541,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,12.31948262,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,6.30079461,24.11962685,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,11.66778206,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.78073087,24.21384155,A: Normal value
UNICEF:CME(1.0): Child Mortality,ERI: Eritrea,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,11.14842844,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.384320684,24.26290686,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,0.673046933,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.653526355,0.692584527,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,0.639025187,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.621132551,0.657171314,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,0.607431625,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.588053368,0.627123566,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,0.578700598,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.559484392,0.598400622,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,0.55291981,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.534998843,0.571205232,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,0.531077476,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.513144036,0.549458262,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,0.512591239,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.494238463,0.531730632,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,0.496113288,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.478891367,0.514750684,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.482366377,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.461541646,0.504529711,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.469907749,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.441221174,0.501164623,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.456416994,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.419388919,0.498015247,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,0.792186577,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.771936248,0.812854383,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,0.751857047,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.733321839,0.771044754,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,0.714826586,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.694869171,0.735345476,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,0.681493841,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.661690425,0.701489971,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,0.6515718,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.632802743,0.670053369,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,0.627192695,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.60839941,0.645815338,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,0.606169193,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.587058705,0.62514305,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,0.588349967,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.5695473,0.607815149,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,0.572820824,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.549402965,0.597279766,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,0.557131563,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.525220576,0.593136195,A: Normal value
UNICEF:CME(1.0): Child Mortality,ESP: Spain,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,0.541981647,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.499682997,0.591016625,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,0.944366777,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.870138768,1.024297502,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,0.871561356,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.801760837,0.948170958,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,0.80694112,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.740139511,0.879874582,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,0.749874717,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.687304775,0.817330333,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,0.698506243,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.637690894,0.763809964,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,0.652429091,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.592912271,0.717682423,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,0.611381504,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.555701592,0.673077269,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,0.57162827,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.514095754,0.634068772,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.533821415,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.474455955,0.602812337,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.498808339,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.435063972,0.576364667,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.468025911,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.398935334,0.55759946,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,1.182101046,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.092646441,1.27706701,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,1.089678513,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.004150399,1.181040309,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,1.008219284,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.926282719,1.095061664,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,0.936013296,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.858061835,1.018151,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,0.873132217,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.79811998,0.953100851,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,0.816231013,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.743868532,0.892926243,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,0.761697217,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.693561736,0.832345985,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,0.712405927,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.644142841,0.786543442,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,0.66697794,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.593653682,0.747474974,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,0.624581873,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.54379996,0.716228739,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,0.585610652,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.496960525,0.692215127,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,30.78349666,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,27.46891203,34.26692996,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,28.53581199,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,25.38614598,31.92411908,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,26.40252289,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,23.40187839,29.77442347,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,24.43834647,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,21.45604887,27.76850751,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,22.61039925,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,19.59077574,25.95845073,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,20.87236985,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,17.83790488,24.31275881,A: Normal value
UNICEF:CME(1.0): Child Mortality,ETH: Ethiopia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,19.18264103,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,16.09596608,22.76378614,A: Normal value
